label,responseCode,responseMessage,threadName,success,grpThreads,allThreads,Latency
Country Select,200,OK,Thread Group 1-1,true,47,47,201
Country Select,200,OK,Thread Group 1-27,true,47,47,217
AddToBasketPage,200,OK,Thread Group 1-37,true,47,47,243
AddToBasketPage,200,OK,Thread Group 1-20,true,47,47,238
Honor 5X Details ,200,OK,Thread Group 1-8,true,47,47,488
Country Select,200,OK,Thread Group 1-10,true,47,47,189
AddToBasketPage,200,OK,Thread Group 1-3,true,47,47,245
Chekout-Auth,200,OK,Thread Group 1-26,true,47,47,238
Honor 5X Details ,200,OK,Thread Group 1-39,true,47,47,395
AddToBasketPage,200,OK,Thread Group 1-35,true,47,47,217
Honor 5X Details ,200,OK,Thread Group 1-7,true,47,47,421
BasketPage,200,OK,Thread Group 1-14,true,47,47,129
BasketPage,200,OK,Thread Group 1-33,true,47,47,107
Country Select,200,OK,Thread Group 1-44,true,47,47,650
Country Select,200,OK,Thread Group 1-12,true,47,47,198
BasketPage,200,OK,Thread Group 1-2,true,47,47,140
BasketPage,200,OK,Thread Group 1-34,true,47,47,106
Country Select,200,OK,Thread Group 1-17,true,47,47,212
Country Select,200,OK,Thread Group 1-42,true,47,47,963
AddToBasketPage,200,OK,Thread Group 1-25,true,48,48,164
BasketPage,200,OK,Thread Group 1-4,true,48,48,120
Country Select,200,OK,Thread Group 1-43,true,48,48,604
Country Select,200,OK,Thread Group 1-6,true,48,48,168
UK Page,200,OK,Thread Group 1-9,true,48,48,257
Country Select,200,OK,Thread Group 1-45,true,48,48,542
UK Page,200,OK,Thread Group 1-11,true,48,48,222
Country Select,200,OK,Thread Group 1-28,true,48,48,173
Honor 5X Details ,200,OK,Thread Group 1-38,true,48,48,475
Chekout-Auth,200,OK,Thread Group 1-32,true,48,48,145
AddToBasketPage,200,OK,Thread Group 1-16,true,48,48,162
Country Select,200,OK,Thread Group 1-18,true,48,48,202
AddToBasketPage,200,OK,Thread Group 1-24,true,48,48,145
BasketPage,200,OK,Thread Group 1-13,true,48,48,106
AddToBasketPage,200,OK,Thread Group 1-23,true,48,48,134
AddToBasketPage,200,OK,Thread Group 1-5,true,48,48,139
Honor 5X Details ,200,OK,Thread Group 1-41,true,48,48,290
AddToBasketPage,200,OK,Thread Group 1-40,true,48,48,148
BasketPage,200,OK,Thread Group 1-15,true,48,48,106
Chekout-Auth,200,OK,Thread Group 1-29,true,48,48,140
UK Page,200,OK,Thread Group 1-27,true,48,48,253
Chekout-Auth,200,OK,Thread Group 1-30,true,48,48,149
Chekout-Auth,200,OK,Thread Group 1-19,true,49,49,131
BasketPage,200,OK,Thread Group 1-31,true,49,49,126
UK Page,200,OK,Thread Group 1-1,true,48,48,258
Country Select,200,OK,Thread Group 1-46,true,48,48,519
Chekout-Auth,200,OK,Thread Group 1-21,true,49,49,133
Country Select,200,OK,Thread Group 1-26,true,49,49,224
Chekout-Auth,200,OK,Thread Group 1-22,true,49,49,127
BasketPage,200,OK,Thread Group 1-37,true,49,49,102
AddToBasketPage,200,OK,Thread Group 1-8,true,49,49,113
AddToBasketPage,200,OK,Thread Group 1-39,true,49,49,117
BasketPage,200,OK,Thread Group 1-20,true,49,49,151
AddToBasketPage,200,OK,Thread Group 1-7,true,49,49,122
Chekout-Auth,200,OK,Thread Group 1-14,true,49,49,126
BasketPage,200,OK,Thread Group 1-35,true,49,49,130
BasketPage,200,OK,Thread Group 1-36,true,49,49,106
Country Select,200,OK,Thread Group 1-32,true,49,49,188
BasketPage,200,OK,Thread Group 1-3,true,49,49,134
UK Page,200,OK,Thread Group 1-10,true,49,49,325
Country Select,200,OK,Thread Group 1-47,true,49,49,391
Chekout-Auth,200,OK,Thread Group 1-33,true,49,49,154
Chekout-Auth,200,OK,Thread Group 1-2,true,49,49,149
Chekout-Auth,200,OK,Thread Group 1-4,true,49,49,147
Country Select,200,OK,Thread Group 1-29,true,49,49,163
Country Select,200,OK,Thread Group 1-19,true,50,50,151
UK Page,200,OK,Thread Group 1-42,true,49,49,275
AddToBasketPage,200,OK,Thread Group 1-38,true,50,50,128
UK Page,200,OK,Thread Group 1-17,true,50,50,349
Country Select,200,OK,Thread Group 1-21,true,50,50,173
UK Page,200,OK,Thread Group 1-6,true,50,50,333
Country Select,200,OK,Thread Group 1-22,true,50,50,177
Chekout-Auth,200,OK,Thread Group 1-34,true,50,50,139
BasketPage,200,OK,Thread Group 1-25,true,50,50,120
UK Page,200,OK,Thread Group 1-12,true,50,50,393
UK Page,200,OK,Thread Group 1-28,true,50,50,316
UK Page,200,OK,Thread Group 1-44,true,50,50,416
UK Page,200,OK,Thread Group 1-43,true,50,50,345
Chekout-Auth,200,OK,Thread Group 1-13,true,50,50,129
Country Select,200,OK,Thread Group 1-30,true,50,50,233
Country Select,200,OK,Thread Group 1-14,true,50,50,180
BasketPage,200,OK,Thread Group 1-24,true,50,50,187
BasketPage,200,OK,Thread Group 1-23,true,50,50,166
BasketPage,200,OK,Thread Group 1-16,true,50,50,191
Honor 5X Details ,200,OK,Thread Group 1-11,true,50,50,346
AddToBasketPage,200,OK,Thread Group 1-41,true,50,50,184
Honor 5X Details ,200,OK,Thread Group 1-9,true,50,50,220
BasketPage,200,OK,Thread Group 1-40,true,50,50,174
Country Select,200,OK,Thread Group 1-48,true,50,50,484
Chekout-Auth,200,OK,Thread Group 1-15,true,50,50,165
BasketPage,200,OK,Thread Group 1-5,true,50,50,148
UK Page,200,OK,Thread Group 1-18,true,50,50,438
Country Select,200,OK,Thread Group 1-2,true,50,50,198
Honor 5X Details ,200,OK,Thread Group 1-1,true,50,50,213
UK Page,200,OK,Thread Group 1-45,true,51,51,446
UK Page,200,OK,Thread Group 1-26,true,51,51,307
Chekout-Auth,200,OK,Thread Group 1-31,true,51,51,144
Country Select,200,OK,Thread Group 1-4,true,51,51,210
UK Page,200,OK,Thread Group 1-46,true,51,51,324
Country Select,200,OK,Thread Group 1-33,true,51,51,313
Chekout-Auth,200,OK,Thread Group 1-37,true,51,51,159
Honor 5X Details ,200,OK,Thread Group 1-10,true,51,51,332
UK Page,200,OK,Thread Group 1-29,true,51,51,320
Chekout-Auth,200,OK,Thread Group 1-20,true,51,51,186
UK Page,200,OK,Thread Group 1-47,true,52,52,366
Honor 5X Details ,200,OK,Thread Group 1-27,true,52,52,426
Country Select,200,OK,Thread Group 1-34,true,52,52,335
BasketPage,200,OK,Thread Group 1-39,true,52,52,193
UK Page,200,OK,Thread Group 1-32,true,52,52,482
BasketPage,200,OK,Thread Group 1-8,true,52,52,201
UK Page,200,OK,Thread Group 1-21,true,52,52,463
UK Page,200,OK,Thread Group 1-19,true,52,52,497
Honor 5X Details ,200,OK,Thread Group 1-6,true,52,52,411
Chekout-Auth,200,OK,Thread Group 1-36,true,52,52,172
Chekout-Auth,200,OK,Thread Group 1-35,true,53,53,175
Honor 5X Details ,200,OK,Thread Group 1-42,true,53,53,386
Chekout-Auth,200,OK,Thread Group 1-3,true,53,53,183
BasketPage,200,OK,Thread Group 1-7,true,53,53,267
Honor 5X Details ,200,OK,Thread Group 1-12,true,53,53,473
Country Select,200,OK,Thread Group 1-15,true,53,53,433
Country Select,200,OK,Thread Group 1-31,true,53,53,426
Honor 5X Details ,200,OK,Thread Group 1-17,true,53,53,403
Country Select,200,OK,Thread Group 1-49,true,53,53,827
Country Select,200,OK,Thread Group 1-13,true,53,53,597
UK Page,200,OK,Thread Group 1-22,true,54,54,645
Honor 5X Details ,200,OK,Thread Group 1-44,true,54,54,437
Chekout-Auth,200,OK,Thread Group 1-25,true,54,54,242
BasketPage,200,OK,Thread Group 1-38,true,54,54,287
Country Select,200,OK,Thread Group 1-37,true,54,54,400
UK Page,200,OK,Thread Group 1-4,true,54,54,508
Country Select,200,OK,Thread Group 1-20,true,54,54,392
UK Page,200,OK,Thread Group 1-14,true,54,54,636
BasketPage,200,OK,Thread Group 1-41,true,54,54,210
UK Page,200,OK,Thread Group 1-33,true,54,54,473
UK Page,200,OK,Thread Group 1-2,true,54,54,585
UK Page,200,OK,Thread Group 1-30,true,54,54,682
Honor 5X Details ,200,OK,Thread Group 1-28,true,54,54,635
Chekout-Auth,200,OK,Thread Group 1-23,true,54,54,302
Chekout-Auth,200,OK,Thread Group 1-24,true,54,54,312
Chekout-Auth,200,OK,Thread Group 1-40,true,54,54,291
AddToBasketPage,200,OK,Thread Group 1-9,true,54,54,287
Chekout-Auth,200,OK,Thread Group 1-5,true,55,55,290
AddToBasketPage,200,OK,Thread Group 1-1,true,55,55,301
Country Select,200,OK,Thread Group 1-35,true,54,54,344
Country Select,200,OK,Thread Group 1-36,true,54,54,354
UK Page,200,OK,Thread Group 1-48,true,55,55,624
Honor 5X Details ,200,OK,Thread Group 1-43,true,55,55,595
Country Select,200,OK,Thread Group 1-3,true,55,55,361
Chekout-Auth,200,OK,Thread Group 1-16,true,55,55,317
UK Page,200,OK,Thread Group 1-34,true,55,55,508
AddToBasketPage,200,OK,Thread Group 1-10,true,55,55,286
AddToBasketPage,200,OK,Thread Group 1-11,true,55,55,279
Chekout-Auth,200,OK,Thread Group 1-39,true,55,55,228
Chekout-Auth,200,OK,Thread Group 1-8,true,55,55,226
AddToBasketPage,200,OK,Thread Group 1-27,true,55,55,253
Country Select,200,OK,Thread Group 1-50,true,55,55,875
Country Select,200,OK,Thread Group 1-25,true,55,55,250
UK Page,200,OK,Thread Group 1-15,true,55,55,359
UK Page,200,OK,Thread Group 1-31,true,55,55,330
Country Select,200,OK,Thread Group 1-51,true,55,55,742
AddToBasketPage,200,OK,Thread Group 1-6,true,55,55,247
AddToBasketPage,200,OK,Thread Group 1-42,true,55,55,228
Honor 5X Details ,200,OK,Thread Group 1-29,true,55,55,590
Honor 5X Details ,200,OK,Thread Group 1-26,true,55,55,666
UK Page,200,OK,Thread Group 1-49,true,55,55,299
Country Select,200,OK,Thread Group 1-24,true,55,55,218
Country Select,200,OK,Thread Group 1-23,true,55,55,227
AddToBasketPage,200,OK,Thread Group 1-12,true,55,55,198
Honor 5X Details ,200,OK,Thread Group 1-45,true,56,56,674
Chekout-Auth,200,OK,Thread Group 1-7,true,56,56,212
Country Select,200,OK,Thread Group 1-52,true,56,56,695
Country Select,200,OK,Thread Group 1-40,true,56,56,175
AddToBasketPage,200,OK,Thread Group 1-44,true,56,56,167
AddToBasketPage,200,OK,Thread Group 1-17,true,56,56,223
Country Select,200,OK,Thread Group 1-5,true,56,56,177
Country Select,200,OK,Thread Group 1-39,true,56,56,181
Country Select,200,OK,Thread Group 1-53,true,56,56,583
Chekout-Auth,200,OK,Thread Group 1-38,true,56,56,193
UK Page,200,OK,Thread Group 1-13,true,56,56,418
Country Select,200,OK,Thread Group 1-16,true,56,56,179
Honor 5X Details ,200,OK,Thread Group 1-32,true,56,56,565
UK Page,200,OK,Thread Group 1-20,true,56,56,359
Honor 5X Details ,200,OK,Thread Group 1-18,true,56,56,709
Honor 5X Details ,200,OK,Thread Group 1-47,true,56,56,553
Chekout-Auth,200,OK,Thread Group 1-41,true,56,56,170
Honor 5X Details ,200,OK,Thread Group 1-19,true,56,56,477
UK Page,200,OK,Thread Group 1-37,true,56,56,411
BasketPage,200,OK,Thread Group 1-9,true,56,56,110
Honor 5X Details ,200,OK,Thread Group 1-21,true,56,56,550
Honor 5X Details ,200,OK,Thread Group 1-46,true,56,56,730
Country Select,200,OK,Thread Group 1-54,true,56,56,502
Country Select,200,OK,Thread Group 1-8,true,56,56,215
AddToBasketPage,200,OK,Thread Group 1-28,true,56,56,163
Honor 5X Details ,200,OK,Thread Group 1-2,true,56,56,331
Honor 5X Details ,200,OK,Thread Group 1-4,true,56,56,275
Honor 5X Details ,200,OK,Thread Group 1-30,true,57,57,289
Country Select,200,OK,Thread Group 1-7,true,57,57,172
BasketPage,200,OK,Thread Group 1-1,true,57,57,157
Honor 5X Details ,200,OK,Thread Group 1-34,true,57,57,215
AddToBasketPage,200,OK,Thread Group 1-43,true,57,57,143
BasketPage,200,OK,Thread Group 1-11,true,57,57,178
Honor 5X Details ,200,OK,Thread Group 1-15,true,57,57,203
BasketPage,200,OK,Thread Group 1-10,true,57,57,181
Honor 5X Details ,200,OK,Thread Group 1-14,true,57,57,290
Honor 5X Details ,200,OK,Thread Group 1-22,true,57,57,314
UK Page,200,OK,Thread Group 1-36,true,57,57,372
Honor 5X Details ,200,OK,Thread Group 1-33,true,57,57,273
Honor 5X Details ,200,OK,Thread Group 1-48,true,57,57,210
Country Select,200,OK,Thread Group 1-38,true,57,57,166
AddToBasketPage,200,OK,Thread Group 1-26,true,57,57,145
AddToBasketPage,200,OK,Thread Group 1-29,true,57,57,162
Country Select,200,OK,Thread Group 1-55,true,58,58,512
UK Page,200,OK,Thread Group 1-23,true,58,58,365
UK Page,200,OK,Thread Group 1-25,true,58,58,395
UK Page,200,OK,Thread Group 1-3,true,58,58,454
UK Page,200,OK,Thread Group 1-35,true,58,58,497
UK Page,200,OK,Thread Group 1-50,true,58,58,408
BasketPage,200,OK,Thread Group 1-6,true,58,58,183
UK Page,200,OK,Thread Group 1-40,true,58,58,306
BasketPage,200,OK,Thread Group 1-27,true,58,58,197
UK Page,200,OK,Thread Group 1-51,true,58,58,377
Honor 5X Details ,200,OK,Thread Group 1-31,true,58,58,200
Honor 5X Details ,200,OK,Thread Group 1-13,true,58,58,201
BasketPage,200,OK,Thread Group 1-42,true,58,58,190
UK Page,200,OK,Thread Group 1-39,true,58,58,366
UK Page,200,OK,Thread Group 1-24,true,58,58,461
AddToBasketPage,200,OK,Thread Group 1-45,true,58,58,156
UK Page,200,OK,Thread Group 1-16,true,58,58,356
BasketPage,200,OK,Thread Group 1-12,true,58,58,171
Honor 5X Details ,200,OK,Thread Group 1-49,true,58,58,195
UK Page,200,OK,Thread Group 1-53,true,58,58,351
UK Page,200,OK,Thread Group 1-5,true,58,58,392
Honor 5X Details ,200,OK,Thread Group 1-20,true,59,59,261
Honor 5X Details ,200,OK,Thread Group 1-37,true,59,59,290
BasketPage,200,OK,Thread Group 1-44,true,59,59,190
AddToBasketPage,200,OK,Thread Group 1-32,true,59,59,152
BasketPage,200,OK,Thread Group 1-17,true,59,59,143
UK Page,200,OK,Thread Group 1-52,true,59,59,618
Country Select,200,OK,Thread Group 1-41,true,59,59,500
AddToBasketPage,200,OK,Thread Group 1-47,true,60,60,168
UK Page,200,OK,Thread Group 1-7,true,60,60,531
UK Page,200,OK,Thread Group 1-54,true,60,60,529
AddToBasketPage,200,OK,Thread Group 1-21,true,60,60,218
Chekout-Auth,200,OK,Thread Group 1-9,true,60,60,214
UK Page,200,OK,Thread Group 1-8,true,60,60,576
BasketPage,200,OK,Thread Group 1-28,true,60,60,210
AddToBasketPage,200,OK,Thread Group 1-19,true,60,60,231
AddToBasketPage,200,OK,Thread Group 1-46,true,60,60,239
AddToBasketPage,200,OK,Thread Group 1-18,true,60,60,226
UK Page,200,OK,Thread Group 1-38,true,60,60,525
AddToBasketPage,200,OK,Thread Group 1-30,true,60,60,223
AddToBasketPage,200,OK,Thread Group 1-2,true,60,60,228
BasketPage,200,OK,Thread Group 1-43,true,61,61,207
AddToBasketPage,200,OK,Thread Group 1-14,true,61,61,211
AddToBasketPage,200,OK,Thread Group 1-34,true,61,61,221
Chekout-Auth,200,OK,Thread Group 1-1,true,61,61,213
AddToBasketPage,200,OK,Thread Group 1-4,true,61,61,290
Chekout-Auth,200,OK,Thread Group 1-10,true,61,61,224
AddToBasketPage,200,OK,Thread Group 1-22,true,61,61,227
BasketPage,200,OK,Thread Group 1-26,true,61,61,161
Chekout-Auth,200,OK,Thread Group 1-11,true,61,61,256
UK Page,200,OK,Thread Group 1-55,true,61,61,512
AddToBasketPage,200,OK,Thread Group 1-33,true,61,61,270
BasketPage,200,OK,Thread Group 1-29,true,61,61,137
AddToBasketPage,200,OK,Thread Group 1-48,true,61,61,267
Country Select,200,OK,Thread Group 1-56,true,61,61,998
AddToBasketPage,200,OK,Thread Group 1-31,true,62,62,271
BasketPage,200,OK,Thread Group 1-45,true,62,62,219
Chekout-Auth,200,OK,Thread Group 1-27,true,62,62,262
Chekout-Auth,200,OK,Thread Group 1-42,true,62,62,270
Honor 5X Details ,200,OK,Thread Group 1-25,true,62,62,549
AddToBasketPage,200,OK,Thread Group 1-15,true,62,62,211
UK Page,200,OK,Thread Group 1-41,true,62,62,431
Honor 5X Details ,200,OK,Thread Group 1-36,true,62,62,664
Chekout-Auth,200,OK,Thread Group 1-6,true,62,62,283
Honor 5X Details ,200,OK,Thread Group 1-23,true,62,62,682
AddToBasketPage,200,OK,Thread Group 1-20,true,62,62,273
Honor 5X Details ,200,OK,Thread Group 1-3,true,62,62,670
AddToBasketPage,200,OK,Thread Group 1-49,true,62,62,295
Country Select,200,OK,Thread Group 1-57,true,62,62,991
Country Select,200,OK,Thread Group 1-9,true,62,62,421
AddToBasketPage,200,OK,Thread Group 1-13,true,62,62,328
BasketPage,200,OK,Thread Group 1-21,true,63,63,198
Country Select,200,OK,Thread Group 1-11,true,63,63,274
BasketPage,200,OK,Thread Group 1-47,true,63,63,208
BasketPage,200,OK,Thread Group 1-19,true,63,63,172
Country Select,200,OK,Thread Group 1-10,true,63,63,303
Chekout-Auth,200,OK,Thread Group 1-17,true,63,63,275
Country Select,200,OK,Thread Group 1-1,true,63,63,322
Chekout-Auth,200,OK,Thread Group 1-44,true,63,63,277
Chekout-Auth,200,OK,Thread Group 1-12,true,63,63,312
BasketPage,200,OK,Thread Group 1-32,true,63,63,192
AddToBasketPage,200,OK,Thread Group 1-37,true,63,63,265
Honor 5X Details ,200,OK,Thread Group 1-51,true,63,63,577
Honor 5X Details ,200,OK,Thread Group 1-40,true,63,63,708
Honor 5X Details ,200,OK,Thread Group 1-35,true,63,63,702
Country Select,200,OK,Thread Group 1-60,true,63,63,645
BasketPage,200,OK,Thread Group 1-33,true,63,63,137
BasketPage,200,OK,Thread Group 1-22,true,63,63,92
Country Select,200,OK,Thread Group 1-27,true,63,63,323
Country Select,200,OK,Thread Group 1-42,true,63,63,325
UK Page,200,OK,Thread Group 1-56,true,64,64,370
BasketPage,200,OK,Thread Group 1-2,true,64,64,163
Chekout-Auth,200,OK,Thread Group 1-28,true,64,64,240
BasketPage,200,OK,Thread Group 1-14,true,64,64,97
BasketPage,200,OK,Thread Group 1-34,true,64,64,95
BasketPage,200,OK,Thread Group 1-46,true,64,64,229
BasketPage,200,OK,Thread Group 1-30,true,64,64,180
Country Select,200,OK,Thread Group 1-59,true,64,64,890
BasketPage,200,OK,Thread Group 1-18,true,64,64,189
Country Select,200,OK,Thread Group 1-58,true,64,64,1095
Honor 5X Details ,200,OK,Thread Group 1-50,true,64,64,724
Honor 5X Details ,200,OK,Thread Group 1-5,true,64,64,765
Honor 5X Details ,200,OK,Thread Group 1-16,true,64,64,801
Honor 5X Details ,200,OK,Thread Group 1-24,true,64,64,837
Country Select,200,OK,Thread Group 1-17,true,64,64,247
Chekout-Auth,200,OK,Thread Group 1-29,true,64,64,264
Country Select,200,OK,Thread Group 1-44,true,64,64,243
Honor 5X Details ,200,OK,Thread Group 1-39,true,64,64,817
Country Select,200,OK,Thread Group 1-12,true,64,64,215
BasketPage,200,OK,Thread Group 1-48,true,64,64,287
BasketPage,200,OK,Thread Group 1-4,true,64,64,211
Country Select,200,OK,Thread Group 1-6,true,64,64,391
UK Page,200,OK,Thread Group 1-9,true,64,64,349
Chekout-Auth,200,OK,Thread Group 1-43,true,65,65,265
UK Page,200,OK,Thread Group 1-57,true,65,65,362
Country Select,200,OK,Thread Group 1-61,true,65,65,684
Chekout-Auth,200,OK,Thread Group 1-26,true,65,65,223
Honor 5X Details ,200,OK,Thread Group 1-54,true,65,65,669
Honor 5X Details ,200,OK,Thread Group 1-53,true,65,65,723
Honor 5X Details ,200,OK,Thread Group 1-55,true,65,65,398
Honor 5X Details ,200,OK,Thread Group 1-52,true,67,67,574
UK Page,200,OK,Thread Group 1-61,true,67,67,792
Honor 5X Details ,200,OK,Thread Group 1-8,true,65,65,666
UK Page,200,OK,Thread Group 1-44,true,67,67,847
Chekout-Auth,200,OK,Thread Group 1-47,true,67,67,345
Country Select,200,OK,Thread Group 1-43,true,67,67,838
Honor 5X Details ,200,OK,Thread Group 1-57,true,67,67,794
UK Page,200,OK,Thread Group 1-60,true,69,69,1045
UK Page,200,OK,Thread Group 1-42,true,69,69,1033
UK Page,200,OK,Thread Group 1-12,true,67,67,844
BasketPage,200,OK,Thread Group 1-20,true,69,69,376
BasketPage,200,OK,Thread Group 1-49,true,70,70,162
UK Page,200,OK,Thread Group 1-59,true,70,70,992
Chekout-Auth,200,OK,Thread Group 1-19,true,68,68,253
AddToBasketPage,200,OK,Thread Group 1-23,true,69,69,386
UK Page,200,OK,Thread Group 1-27,true,69,69,1036
AddToBasketPage,200,OK,Thread Group 1-3,true,70,70,162
UK Page,200,OK,Thread Group 1-17,true,67,67,884
Country Select,200,OK,Thread Group 1-29,true,68,68,894
Honor 5X Details ,200,OK,Thread Group 1-9,true,68,68,807
BasketPage,200,OK,Thread Group 1-37,true,69,69,198
Chekout-Auth,200,OK,Thread Group 1-21,true,69,69,352
BasketPage,200,OK,Thread Group 1-13,true,70,70,141
UK Page,200,OK,Thread Group 1-6,true,67,67,850
Country Select,200,OK,Thread Group 1-26,true,67,67,827
Chekout-Auth,200,OK,Thread Group 1-32,true,70,70,210
AddToBasketPage,200,OK,Thread Group 1-25,true,70,70,271
AddToBasketPage,200,OK,Thread Group 1-36,true,70,70,245
Chekout-Auth,200,OK,Thread Group 1-45,true,70,70,343
UK Page,200,OK,Thread Group 1-58,true,70,70,998
UK Page,200,OK,Thread Group 1-10,true,70,70,348
Honor 5X Details ,200,OK,Thread Group 1-56,true,70,70,1010
BasketPage,200,OK,Thread Group 1-31,true,70,70,384
UK Page,200,OK,Thread Group 1-11,true,70,70,348
BasketPage,200,OK,Thread Group 1-15,true,70,70,298
Honor 5X Details ,200,OK,Thread Group 1-7,true,70,70,662
Honor 5X Details ,200,OK,Thread Group 1-41,true,70,70,235
AddToBasketPage,200,OK,Thread Group 1-50,true,70,70,938
Country Select,200,OK,Thread Group 1-28,true,70,70,1043
AddToBasketPage,200,OK,Thread Group 1-39,true,70,70,912
Chekout-Auth,200,OK,Thread Group 1-4,true,70,70,882
AddToBasketPage,200,OK,Thread Group 1-24,true,70,70,918
AddToBasketPage,200,OK,Thread Group 1-16,true,70,70,921
Honor 5X Details ,200,OK,Thread Group 1-38,true,70,70,604
UK Page,200,OK,Thread Group 1-1,true,70,70,1223
AddToBasketPage,200,OK,Thread Group 1-5,true,70,70,939
Chekout-Auth,200,OK,Thread Group 1-48,true,70,70,914
AddToBasketPage,200,OK,Thread Group 1-51,true,70,70,1095
Chekout-Auth,200,OK,Thread Group 1-33,true,70,70,1066
AddToBasketPage,200,OK,Thread Group 1-40,true,70,70,1092
AddToBasketPage,200,OK,Thread Group 1-35,true,70,70,1089
Chekout-Auth,200,OK,Thread Group 1-46,true,71,71,1031
Chekout-Auth,200,OK,Thread Group 1-14,true,71,71,1046
Chekout-Auth,200,OK,Thread Group 1-18,true,71,71,1011
Chekout-Auth,200,OK,Thread Group 1-34,true,71,71,1046
Chekout-Auth,200,OK,Thread Group 1-2,true,71,71,1046
Chekout-Auth,200,OK,Thread Group 1-30,true,71,71,1028
Country Select,200,OK,Thread Group 1-47,true,71,71,121
Chekout-Auth,200,OK,Thread Group 1-22,true,71,71,1080
Country Select,200,OK,Thread Group 1-45,true,71,71,131
Country Select,200,OK,Thread Group 1-62,true,71,71,1599
Country Select,200,OK,Thread Group 1-19,true,71,71,217
Honor 5X Details ,200,OK,Thread Group 1-6,true,72,72,210
Country Select,200,OK,Thread Group 1-21,true,72,72,279
Country Select,200,OK,Thread Group 1-48,true,72,72,311
Country Select,200,OK,Thread Group 1-33,true,72,72,333
Country Select,200,OK,Thread Group 1-4,true,72,72,362
Country Select,200,OK,Thread Group 1-32,true,72,72,362
Country Select,200,OK,Thread Group 1-18,true,72,72,255
Country Select,200,OK,Thread Group 1-22,true,72,72,261
AddToBasketPage,200,OK,Thread Group 1-53,true,72,72,107
Country Select,200,OK,Thread Group 1-64,true,73,73,1554
Country Select,200,OK,Thread Group 1-70,true,73,73,546
Country Select,200,OK,Thread Group 1-65,true,73,73,1400
AddToBasketPage,200,OK,Thread Group 1-9,true,73,73,119
UK Page,200,OK,Thread Group 1-26,true,73,73,454
BasketPage,200,OK,Thread Group 1-23,true,73,73,132
UK Page,200,OK,Thread Group 1-43,true,73,73,465
Country Select,200,OK,Thread Group 1-63,true,73,73,1707
AddToBasketPage,200,OK,Thread Group 1-55,true,73,73,104
Country Select,200,OK,Thread Group 1-67,true,73,73,537
Honor 5X Details ,200,OK,Thread Group 1-27,true,73,73,192
Honor 5X Details ,200,OK,Thread Group 1-11,true,73,73,264
Honor 5X Details ,200,OK,Thread Group 1-60,true,73,73,152
Honor 5X Details ,200,OK,Thread Group 1-12,true,73,73,299
Honor 5X Details ,200,OK,Thread Group 1-17,true,73,73,261
Chekout-Auth,200,OK,Thread Group 1-49,true,73,73,116
Honor 5X Details ,200,OK,Thread Group 1-61,true,73,73,146
UK Page,200,OK,Thread Group 1-28,true,73,73,530
UK Page,200,OK,Thread Group 1-29,true,73,73,538
Honor 5X Details ,200,OK,Thread Group 1-10,true,73,73,427
Country Select,200,OK,Thread Group 1-14,true,73,73,412
Country Select,200,OK,Thread Group 1-46,true,73,73,415
AddToBasketPage,200,OK,Thread Group 1-54,true,73,73,118
Country Select,200,OK,Thread Group 1-34,true,73,73,430
Honor 5X Details ,200,OK,Thread Group 1-58,true,73,73,193
Country Select,200,OK,Thread Group 1-2,true,73,73,435
Country Select,200,OK,Thread Group 1-69,true,74,74,683
Chekout-Auth,200,OK,Thread Group 1-20,true,74,74,218
Chekout-Auth,200,OK,Thread Group 1-37,true,74,74,225
BasketPage,200,OK,Thread Group 1-3,true,74,74,245
Honor 5X Details ,200,OK,Thread Group 1-1,true,74,74,577
AddToBasketPage,200,OK,Thread Group 1-56,true,74,74,212
Honor 5X Details ,200,OK,Thread Group 1-42,true,74,74,196
BasketPage,200,OK,Thread Group 1-36,true,74,74,252
Chekout-Auth,200,OK,Thread Group 1-13,true,74,74,264
Honor 5X Details ,200,OK,Thread Group 1-44,true,74,74,219
Honor 5X Details ,200,OK,Thread Group 1-59,true,74,74,204
Country Select,200,OK,Thread Group 1-68,true,74,74,768
BasketPage,200,OK,Thread Group 1-16,true,74,74,270
AddToBasketPage,200,OK,Thread Group 1-41,true,74,74,275
AddToBasketPage,200,OK,Thread Group 1-38,true,74,74,277
BasketPage,200,OK,Thread Group 1-24,true,74,74,285
Country Select,200,OK,Thread Group 1-30,true,74,74,595
Chekout-Auth,200,OK,Thread Group 1-15,true,74,74,301
BasketPage,200,OK,Thread Group 1-25,true,74,74,302
AddToBasketPage,200,OK,Thread Group 1-57,true,75,75,313
AddToBasketPage,200,OK,Thread Group 1-7,true,75,75,299
Country Select,200,OK,Thread Group 1-66,true,75,75,877
AddToBasketPage,200,OK,Thread Group 1-8,true,75,75,311
Chekout-Auth,200,OK,Thread Group 1-31,true,75,75,319
AddToBasketPage,200,OK,Thread Group 1-52,true,75,75,362
BasketPage,200,OK,Thread Group 1-39,true,75,75,367
BasketPage,200,OK,Thread Group 1-50,true,75,75,376
BasketPage,200,OK,Thread Group 1-40,true,75,75,362
BasketPage,200,OK,Thread Group 1-51,true,75,75,443
BasketPage,200,OK,Thread Group 1-5,true,75,75,449
UK Page,200,OK,Thread Group 1-45,true,75,75,774
UK Page,200,OK,Thread Group 1-47,true,75,75,785
BasketPage,200,OK,Thread Group 1-35,true,75,75,454
UK Page,200,OK,Thread Group 1-19,true,75,75,690
Country Select,200,OK,Thread Group 1-49,true,76,76,401
