timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency
1448547006718,796,ListingPage,200,OK,Thread Group 1-9,text,true,,10279,10,10,794
1448547006760,764,ListingPage,200,OK,Thread Group 1-5,text,true,,10279,10,10,762
1448547006776,790,ListingPage,200,OK,Thread Group 1-4,text,true,,10279,10,10,789
1448547006969,685,ListingPage,200,OK,Thread Group 1-2,text,true,,10279,10,10,683
1448547006887,770,ListingPage,200,OK,Thread Group 1-10,text,true,,10279,10,10,768
1448547007152,709,ListingPage,200,OK,Thread Group 1-3,text,true,,10279,10,10,708
1448547006985,1028,ListingPage,200,OK,Thread Group 1-6,text,true,,10279,10,10,1028
1448547007218,843,ListingPage,200,OK,Thread Group 1-1,text,true,,10279,10,10,842
1448547007379,714,ListingPage,200,OK,Thread Group 1-8,text,true,,10279,10,10,710
1448547008493,696,ListingPage,200,OK,Thread Group 1-7,text,true,,10279,10,10,693
1448547008532,737,ListingPage,200,OK,Thread Group 1-9,text,true,,10279,10,10,736
1448547008571,803,ListingPage,200,OK,Thread Group 1-4,text,true,,10279,10,10,802
1448547008722,777,ListingPage,200,OK,Thread Group 1-10,text,true,,10279,10,10,776
1448547008733,799,ListingPage,200,OK,Thread Group 1-5,text,true,,10279,10,10,792
1448547009039,731,ListingPage,200,OK,Thread Group 1-2,text,true,,10279,10,10,721
1448547009118,749,ListingPage,200,OK,Thread Group 1-6,text,true,,10279,10,10,749
1448547009133,768,ListingPage,200,OK,Thread Group 1-3,text,true,,10279,10,10,756
1448547009259,708,ListingPage,200,OK,Thread Group 1-1,text,true,,10279,10,10,705
1448547009654,741,ListingPage,200,OK,Thread Group 1-8,text,true,,10279,10,10,737
1448547010289,626,ListingPage,200,OK,Thread Group 1-9,text,true,,10279,10,10,619
1448547010347,710,ListingPage,200,OK,Thread Group 1-7,text,true,,10279,10,10,709
1448547010408,682,ListingPage,200,OK,Thread Group 1-4,text,true,,10279,10,10,678
1448547010544,673,ListingPage,200,OK,Thread Group 1-10,text,true,,10279,10,10,672
